Layer[0],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.416865,0.770722,0.002400,0.001216,0.000576,1.197667
0.417281,0.769443,0.002464,0.001184,0.000384,1.195844
0.417217,0.790146,0.003200,0.001440,0.000416,1.218531
0.416065,0.776386,0.002336,0.001216,0.000384,1.201539
0.416866,0.778050,0.002432,0.001120,0.000384,1.204388
0.435489,0.820707,0.002304,0.001216,0.000416,1.265540
0.416417,0.772578,0.002496,0.001152,0.000576,1.198371
0.416705,0.775522,0.002368,0.001216,0.000384,1.201539
0.415746,0.777634,0.002432,0.001088,0.000352,1.202468
0.416097,0.771586,0.002368,0.001216,0.000352,1.196995
0.416961,0.812098,0.002784,0.001216,0.000384,1.238659
0.418305,0.780578,0.002400,0.001184,0.000608,1.208739
0.416482,0.773410,0.002432,0.001248,0.000384,1.198948
0.417025,0.806275,0.005888,0.001056,0.000320,1.235492
0.416993,0.763874,0.002400,0.001184,0.000352,1.189955
0.418273,0.770242,0.002496,0.000992,0.000608,1.197731
0.446178,0.806338,0.002624,0.001152,0.000384,1.261668
0.416897,0.801155,0.002400,0.001184,0.000384,1.227108
0.416833,0.773858,0.002400,0.001120,0.000576,1.199779
0.419521,0.777602,0.002528,0.001088,0.000544,1.206595
0.418273,0.806402,0.003296,0.001152,0.000608,1.236835
0.416641,0.840866,0.002624,0.000992,0.000608,1.268067
0.416129,0.759778,0.002496,0.001056,0.000352,1.184995
0.417217,0.837219,0.002304,0.001216,0.000384,1.264132
0.418209,0.832771,0.003808,0.001440,0.000384,1.262084
0.418337,0.762690,0.002560,0.001184,0.000672,1.190691
0.416705,0.798850,0.002208,0.001472,0.000416,1.224995
0.434145,0.794402,0.002528,0.001152,0.000576,1.238211
0.417089,0.785954,0.002496,0.001248,0.000416,1.212707
0.417153,0.770851,0.002464,0.001152,0.000352,1.197380
0.416481,0.785442,0.002528,0.001248,0.000640,1.212259
0.416961,0.773122,0.002528,0.001184,0.000384,1.200131
0.417953,0.793858,0.002432,0.001248,0.000640,1.221763
0.417281,0.765346,0.002624,0.001152,0.000608,1.192419
0.417250,0.768930,0.002400,0.001248,0.000672,1.195876
0.416225,0.786594,0.003104,0.001280,0.000416,1.213667
0.416385,0.781282,0.002368,0.001408,0.000384,1.207715
0.419457,0.782786,0.002464,0.001184,0.000640,1.212547
0.435745,0.772578,0.002752,0.001056,0.000384,1.218563
0.416898,0.767042,0.002464,0.001184,0.000352,1.193412
0.416641,0.790915,0.002592,0.001312,0.000640,1.219012
0.416897,0.768866,0.002560,0.001152,0.000384,1.195843
0.417249,0.784898,0.002752,0.001216,0.000352,1.212227
0.416929,0.806466,0.003584,0.001248,0.000352,1.234179
0.417793,0.817698,0.002528,0.001408,0.000608,1.247491
0.416993,0.786146,0.002624,0.001120,0.000448,1.212419
0.433506,0.778658,0.003488,0.001248,0.000640,1.223844
0.418593,0.781987,0.002656,0.001120,0.000640,1.210340
0.416801,0.824259,0.003648,0.001152,0.000640,1.253380
0.418401,0.786915,0.002880,0.001248,0.000640,1.216228
0.416929,0.824739,0.002528,0.001120,0.000352,1.251492
0.416673,0.804098,0.003872,0.001088,0.000352,1.231171
0.416353,0.781826,0.002528,0.001120,0.000384,1.207491
0.416897,0.778306,0.002464,0.001216,0.000416,1.204835
0.416961,0.856514,0.003232,0.001344,0.000384,1.284547
0.417153,0.778114,0.002400,0.001056,0.000416,1.204995
0.417634,0.765058,0.002496,0.001184,0.000416,1.193412
0.434914,0.768770,0.002592,0.001056,0.000352,1.212964
0.415841,0.764546,0.002528,0.001184,0.000352,1.191523
0.416577,0.785698,0.002688,0.001088,0.000608,1.212579
0.419393,0.791650,0.002592,0.001152,0.000384,1.221731
0.419233,0.776610,0.002656,0.001216,0.000576,1.205795
0.418465,0.813826,0.002592,0.001312,0.000640,1.243939
0.418337,0.779522,0.002560,0.001184,0.000672,1.208291
0.418625,0.777314,0.003040,0.001216,0.000608,1.206659
0.435905,0.778562,0.002560,0.001184,0.000608,1.225411
0.417314,0.772098,0.002624,0.001120,0.000416,1.198980
0.417281,0.805635,0.002560,0.001248,0.000416,1.232932
0.432897,0.783651,0.003200,0.001312,0.000416,1.227364
0.427617,0.774210,0.002784,0.001184,0.000608,1.213027
0.420001,0.815618,0.002944,0.001088,0.000384,1.246147
