Layer[0],Layer[1],Layer[2],Layer[3],Layer[4],Layer[10],classifier
0.416385,0.017760,0.202560,0.004768,0.048673,0.153376,0.915490
0.416737,0.017792,0.202400,0.004768,0.048641,0.138240,0.899138
0.432450,0.017696,0.203360,0.005312,0.048416,0.142433,0.918851
0.416481,0.017664,0.202561,0.004864,0.048480,0.150113,0.911395
0.416833,0.017760,0.203937,0.004800,0.047712,0.148864,0.915810
0.417921,0.017792,0.204801,0.004928,0.047712,0.163552,0.925378
0.417313,0.017536,0.202688,0.005024,0.048065,0.151744,0.910562
0.417250,0.017760,0.202144,0.005280,0.048096,0.135905,0.896739
0.417441,0.017600,0.201953,0.004864,0.048800,0.139648,0.895907
0.435521,0.017696,0.202689,0.004864,0.047712,0.137984,0.918466
0.417473,0.017888,0.202432,0.004864,0.048577,0.152896,0.913058
0.416258,0.017824,0.202208,0.005088,0.048448,0.151521,0.909059
0.418081,0.017761,0.203232,0.022176,0.049344,0.153985,0.932099
0.420225,0.017664,0.202209,0.005216,0.048160,0.135808,0.904963
0.416673,0.017536,0.202689,0.004896,0.049376,0.140736,0.900706
0.420673,0.017632,0.202817,0.004768,0.050272,0.139584,0.902210
0.431938,0.017888,0.202752,0.005120,0.048640,0.140993,0.916771
0.416865,0.017568,0.202049,0.004832,0.048224,0.150369,0.908931
0.416673,0.017536,0.202273,0.004864,0.048608,0.150496,0.908099
0.416833,0.017984,0.223489,0.005248,0.048544,0.145312,0.929602
0.416929,0.017408,0.203105,0.005312,0.048800,0.154400,0.913858
0.416162,0.017952,0.203168,0.005312,0.048032,0.153569,0.915011
0.414593,0.017504,0.202657,0.004864,0.049248,0.134785,0.894787
0.418337,0.017696,0.202241,0.004992,0.049024,0.154688,0.915299
0.417121,0.017504,0.203329,0.004832,0.048064,0.138560,0.905858
0.416513,0.017696,0.202240,0.004864,0.048897,0.135840,0.900674
0.432578,0.018272,0.203328,0.004832,0.049312,0.163649,0.943587
0.416482,0.017760,0.202144,0.004800,0.048640,0.136065,0.900739
0.420321,0.017504,0.202209,0.004864,0.048128,0.137505,0.902435
0.417185,0.017600,0.202689,0.004864,0.047648,0.153536,0.915523
0.416993,0.017632,0.203425,0.005344,0.048032,0.143040,0.904930
0.416609,0.017664,0.202560,0.004864,0.048449,0.136000,0.893314
0.418018,0.017856,0.203040,0.004800,0.048512,0.134913,0.899779
0.435841,0.017760,0.203169,0.004928,0.048160,0.151681,0.930403
0.418529,0.017568,0.203361,0.005120,0.050144,0.135136,0.900803
0.417281,0.017504,0.202625,0.004864,0.049216,0.136352,0.898978
0.417185,0.017696,0.202720,0.004832,0.048161,0.176320,0.943010
0.418274,0.017536,0.203360,0.004864,0.048320,0.151329,0.913795
0.421569,0.018017,0.202976,0.005280,0.047744,0.152801,0.916835
0.417985,0.017536,0.204577,0.004768,0.048384,0.140384,0.902563
0.433377,0.017536,0.203233,0.004832,0.048800,0.153088,0.928866
0.418017,0.017984,0.204512,0.005025,0.048480,0.149664,0.913634
0.416641,0.017920,0.202432,0.005120,0.048960,0.153345,0.912259
0.417570,0.017696,0.219104,0.005344,0.048480,0.179841,0.959683
0.416833,0.017600,0.203073,0.004896,0.048256,0.153985,0.915363
0.416865,0.017440,0.202497,0.004960,0.049056,0.149344,0.907971
0.416641,0.017664,0.201953,0.005312,0.048032,0.143488,0.903874
0.417281,0.017568,0.202497,0.004928,0.048928,0.154368,0.915682
0.417154,0.017536,0.203200,0.005312,0.048800,0.175777,0.935971
0.417570,0.017536,0.203584,0.005280,0.048448,0.140481,0.903075
0.444002,0.017856,0.203200,0.005312,0.048224,0.155585,0.943779
0.417761,0.017664,0.202273,0.005056,0.049728,0.136032,0.896035
0.416609,0.017536,0.202209,0.005280,0.048512,0.137504,0.903522
0.415937,0.017824,0.203264,0.005312,0.048673,0.136608,0.898498
0.420738,0.017600,0.202176,0.004896,0.050944,0.133697,0.900579
0.418497,0.017568,0.201953,0.004960,0.049312,0.135713,0.901923
0.423041,0.017568,0.204193,0.005376,0.048192,0.145216,0.916419
0.433505,0.017888,0.203681,0.004896,0.048480,0.139936,0.919810
0.417313,0.017632,0.202529,0.004768,0.049024,0.138016,0.908098
0.417793,0.017600,0.204768,0.005056,0.048672,0.142881,0.909506
0.416866,0.017504,0.203584,0.005376,0.048928,0.169633,0.935427
0.417729,0.017760,0.202177,0.005248,0.048672,0.151265,0.911939
0.417601,0.017664,0.202625,0.004896,0.049120,0.140096,0.905347
0.418017,0.017920,0.203841,0.004800,0.049344,0.134368,0.898146
0.438689,0.017760,0.202848,0.004768,0.048897,0.176064,0.958562
0.417505,0.017760,0.202144,0.005280,0.048448,0.167201,0.925058
0.417218,0.017504,0.202592,0.005312,0.049472,0.138113,0.906691
0.417697,0.017856,0.220001,0.005184,0.048448,0.136481,0.913379
0.416449,0.017696,0.202945,0.005024,0.048320,0.137792,0.897347
0.418465,0.017728,0.203297,0.005312,0.048480,0.159392,0.924130
0.417473,0.017632,0.203328,0.005056,0.048961,0.143232,0.903874
0.417346,0.017760,0.202432,0.004832,0.048448,0.152481,0.910211
0.416577,0.017568,0.202401,0.004864,0.048320,0.142849,0.901539
0.416833,0.017824,0.204065,0.005344,0.048576,0.151200,0.914371
0.416353,0.017728,0.220641,0.005248,0.048160,0.155520,0.934370
0.416353,0.017664,0.202945,0.005056,0.049216,0.151296,0.910466
0.416993,0.017600,0.203328,0.005152,0.048768,0.175905,0.936034
0.416226,0.017536,0.202944,0.004864,0.049152,0.132449,0.896323
0.416673,0.017984,0.202881,0.005312,0.049056,0.142721,0.904579
0.415777,0.017856,0.202209,0.005024,0.048896,0.154304,0.913379
0.416865,0.017504,0.203585,0.005056,0.049696,0.138048,0.899746
0.438177,0.017920,0.207777,0.005344,0.049088,0.191776,0.992930
0.417601,0.017792,0.203297,0.005344,0.048800,0.147840,0.910882
0.416449,0.017696,0.203232,0.005376,0.048513,0.150112,0.908994
0.417602,0.017696,0.202784,0.005472,0.066688,0.147649,0.927235
0.416385,0.017760,0.203169,0.004864,0.049152,0.151905,0.914115
0.417857,0.017728,0.202337,0.004832,0.048544,0.134496,0.896995
0.415745,0.017568,0.203105,0.005280,0.048672,0.133632,0.892610
0.433313,0.018016,0.203072,0.004896,0.048225,0.156928,0.933570
0.417186,0.017600,0.203200,0.005024,0.048768,0.129473,0.893571
0.416257,0.017728,0.202529,0.005344,0.048064,0.140832,0.897155
0.417377,0.017664,0.221697,0.005088,0.052288,0.149280,0.934947
0.422177,0.017792,0.203585,0.004768,0.049504,0.150304,0.913826
0.416546,0.017568,0.203424,0.004800,0.048224,0.147777,0.907523
0.416257,0.017696,0.202529,0.005280,0.047712,0.135041,0.892195
0.431745,0.017504,0.202881,0.004864,0.048160,0.133472,0.905154
0.416673,0.017536,0.202976,0.004833,0.048192,0.138080,0.893954
0.420130,0.017696,0.203648,0.005216,0.048384,0.141409,0.902467
0.418785,0.017536,0.227521,0.005376,0.048672,0.140705,0.928099
0.417057,0.017216,0.203841,0.004896,0.048544,0.134592,0.893635
0.416033,0.017440,0.202369,0.005344,0.048640,0.148000,0.904994
0.416994,0.017504,0.202560,0.004928,0.048832,0.145377,0.903427
0.435073,0.017856,0.202529,0.005056,0.048608,0.148961,0.930435
0.417153,0.017664,0.202337,0.004896,0.048736,0.125024,0.882850
0.420833,0.017728,0.202049,0.004928,0.048544,0.147776,0.909634
0.417314,0.017920,0.220224,0.005152,0.048384,0.150017,0.932803
0.416961,0.017505,0.202592,0.004800,0.048032,0.147841,0.904867
0.422113,0.017696,0.202529,0.004832,0.047648,0.134272,0.901091
0.418273,0.017728,0.203137,0.004896,0.047808,0.152064,0.911330
0.453506,0.018016,0.203648,0.005056,0.048097,0.150272,0.954691
0.416130,0.017344,0.203040,0.004896,0.049248,0.132001,0.896291
0.420609,0.017568,0.202401,0.004928,0.047968,0.145216,0.907043
0.416449,0.017792,0.217537,0.005184,0.047424,0.140800,0.911490
0.417537,0.017376,0.202784,0.004864,0.047521,0.136224,0.892066
0.420609,0.017536,0.202465,0.004896,0.047520,0.147841,0.906083
0.421921,0.017664,0.202593,0.004864,0.047296,0.134592,0.897315
0.434497,0.017536,0.202273,0.004960,0.047264,0.135712,0.909922
0.416257,0.017536,0.202912,0.004896,0.047040,0.134305,0.893922
0.419681,0.017632,0.202209,0.005248,0.047584,0.138497,0.899459
0.417729,0.018208,0.239425,0.005408,0.047520,0.133664,0.936227
0.416865,0.017696,0.202561,0.004864,0.047008,0.132864,0.895906
0.420897,0.017632,0.202240,0.004832,0.047328,0.148961,0.908834
0.416673,0.017568,0.201953,0.005024,0.047136,0.146945,0.902019
0.433217,0.017632,0.201953,0.004832,0.047008,0.163072,0.936963
0.421889,0.017856,0.204161,0.005056,0.047296,0.134080,0.903074
0.416641,0.017408,0.202208,0.004832,0.047201,0.155936,0.913442
0.416577,0.017633,0.223584,0.005344,0.047296,0.161985,0.946403
0.415777,0.017440,0.202209,0.004800,0.047072,0.132768,0.893027
0.418209,0.017920,0.202625,0.004928,0.047040,0.141728,0.901666
0.416929,0.017568,0.202304,0.004832,0.047585,0.133888,0.898210
0.439074,0.017536,0.201984,0.004832,0.047136,0.134721,0.910691
0.417537,0.017504,0.202785,0.004832,0.046944,0.136160,0.894979
0.417121,0.017632,0.203681,0.004800,0.046976,0.127776,0.883778
0.420930,0.017696,0.220224,0.005248,0.047137,0.168544,0.950627
0.421314,0.018208,0.202560,0.004896,0.047040,0.135713,0.904419
0.416289,0.017792,0.201793,0.004864,0.047040,0.137312,0.902563
0.416673,0.017504,0.202369,0.004896,0.047072,0.146880,0.902530
0.431745,0.017504,0.201984,0.004864,0.047297,0.143328,0.918434
0.418594,0.018016,0.203136,0.004864,0.047072,0.139137,0.902371
0.420801,0.017280,0.201985,0.004832,0.047808,0.143520,0.902787
0.420993,0.017632,0.220385,0.005440,0.047136,0.147264,0.928002
0.420001,0.017440,0.202944,0.004832,0.047585,0.145152,0.903554
0.417154,0.017440,0.202208,0.004832,0.047552,0.146401,0.906147
0.420961,0.017632,0.202529,0.004832,0.047008,0.148449,0.908291
0.434817,0.017664,0.202337,0.004992,0.047200,0.146816,0.928611
0.416321,0.017856,0.202689,0.004896,0.047072,0.145248,0.898978
0.416641,0.017504,0.203680,0.004832,0.047168,0.144929,0.900386
0.421665,0.017568,0.218721,0.005120,0.047136,0.149281,0.927683
0.417857,0.017696,0.202625,0.005216,0.048416,0.164193,0.923875
0.417441,0.017728,0.202529,0.005312,0.048960,0.151104,0.910434
0.415649,0.017472,0.203104,0.004897,0.048736,0.148544,0.906114
0.417505,0.017760,0.202464,0.004864,0.050048,0.147841,0.908418
0.416929,0.017569,0.202592,0.004832,0.049632,0.153857,0.919811
0.416033,0.017632,0.202305,0.005312,0.047648,0.146144,0.902883
0.416929,0.017792,0.221089,0.005152,0.047488,0.147680,0.924034
0.420833,0.017472,0.202176,0.004864,0.049249,0.146048,0.906146
0.416417,0.017537,0.202400,0.004864,0.048416,0.148801,0.905667
0.416257,0.017504,0.202561,0.004832,0.047616,0.134144,0.893411
0.416033,0.017728,0.202369,0.004928,0.048000,0.143904,0.901122
0.416929,0.017472,0.202688,0.005280,0.047744,0.142816,0.899682
0.416641,0.017504,0.202337,0.004800,0.048288,0.132385,0.889859
0.416545,0.017504,0.219105,0.005152,0.047776,0.140480,0.914019
0.414913,0.017696,0.202368,0.004801,0.047520,0.145216,0.899618
0.416002,0.017632,0.202208,0.004800,0.046912,0.146017,0.904515
0.424705,0.017984,0.206113,0.005312,0.048288,0.185025,0.966339
0.417794,0.017760,0.203104,0.005408,0.048480,0.142977,0.904291
0.418465,0.017696,0.202465,0.005024,0.047840,0.136704,0.897923
0.416289,0.017632,0.202241,0.004928,0.049824,0.134688,0.899938
0.433729,0.018080,0.202624,0.004928,0.049889,0.159840,0.941378
0.421218,0.017888,0.203488,0.005632,0.048288,0.148929,0.911555
0.416385,0.017504,0.202433,0.004960,0.049952,0.139297,0.896419
0.418273,0.017696,0.202369,0.004864,0.049216,0.153984,0.913827
0.416385,0.017696,0.202049,0.004896,0.048800,0.137344,0.899394
0.416994,0.017568,0.201952,0.004960,0.048160,0.136833,0.896195
0.416705,0.017504,0.202465,0.004864,0.048832,0.136033,0.895459
0.433921,0.017920,0.205025,0.004832,0.048416,0.131584,0.911875
0.416673,0.017536,0.202913,0.004864,0.049152,0.136096,0.898402
0.417122,0.017792,0.202368,0.004896,0.048192,0.153537,0.911779
0.417089,0.017536,0.202113,0.004832,0.048000,0.140225,0.899555
0.416961,0.017504,0.202017,0.005056,0.047616,0.131456,0.884739
0.417057,0.017664,0.201889,0.004928,0.048736,0.152384,0.911266
0.416961,0.017696,0.202208,0.004864,0.048320,0.142209,0.901474
0.435233,0.017825,0.203680,0.005312,0.048384,0.135969,0.914947
0.420801,0.017568,0.202209,0.004800,0.049568,0.142496,0.906883
0.416225,0.018016,0.202017,0.004960,0.047968,0.137664,0.896642
0.416642,0.017664,0.202208,0.004896,0.047776,0.139425,0.898371
0.416609,0.017728,0.202369,0.004928,0.047040,0.137857,0.896387
0.417857,0.017568,0.202433,0.004960,0.048128,0.134240,0.892034
0.416673,0.017504,0.201856,0.005280,0.048321,0.137088,0.900962
0.417666,0.035232,0.203808,0.004864,0.048352,0.154177,0.935715
0.416193,0.017504,0.202945,0.005216,0.048128,0.152161,0.910051
0.416193,0.017920,0.202177,0.005504,0.048128,0.139552,0.896322
0.416097,0.017664,0.202080,0.004832,0.049665,0.152576,0.914498
0.416290,0.017664,0.203360,0.005312,0.047808,0.145857,0.901283
0.416673,0.017888,0.203105,0.004928,0.048128,0.141792,0.903587
0.416993,0.017600,0.202241,0.005312,0.048256,0.135808,0.892802
0.417506,0.017536,0.218880,0.005216,0.049472,0.139745,0.924163
0.419041,0.017697,0.204576,0.004928,0.048960,0.150785,0.914371
0.416225,0.017728,0.202465,0.005440,0.048096,0.138688,0.902979
0.415873,0.017504,0.201793,0.004960,0.048576,0.146336,0.908322
0.420705,0.017504,0.202560,0.005472,0.047968,0.151328,0.917058
0.416321,0.017632,0.202016,0.004896,0.048192,0.122433,0.879715
0.417185,0.017824,0.201761,0.004928,0.048928,0.142752,0.902435
0.416865,0.017600,0.218433,0.005216,0.048064,0.147776,0.920834
0.416706,0.017664,0.203584,0.005280,0.048256,0.156321,0.921955
