Layer[0],Layer[6],Layer[7],Layer[8],Layer[9],Layer[10],classifier
0.415810,0.761698,0.000736,0.002240,0.001024,0.000352,1.186948
0.415617,0.768898,0.000704,0.002144,0.001088,0.000416,1.194083
0.415713,0.792354,0.000736,0.002368,0.001152,0.000416,1.218243
0.416737,0.765858,0.000704,0.001952,0.001056,0.000384,1.192131
0.416033,0.792642,0.000640,0.002208,0.001088,0.000384,1.218115
0.416289,0.783074,0.000800,0.002400,0.001088,0.000640,1.210372
0.415682,0.765506,0.000800,0.002176,0.001088,0.000608,1.190948
0.415297,0.791426,0.000768,0.002144,0.001024,0.000384,1.216771
0.435937,0.778050,0.000768,0.002272,0.001120,0.000640,1.224419
0.416129,0.758882,0.000704,0.002208,0.000992,0.000352,1.185155
0.415809,0.765475,0.000704,0.002112,0.000960,0.000320,1.190820
0.415682,0.795138,0.000704,0.002272,0.000896,0.000352,1.220644
0.415329,0.767010,0.000768,0.002208,0.001056,0.000640,1.192419
0.415745,0.793378,0.000800,0.002336,0.000960,0.000384,1.219171
0.416065,0.769634,0.000672,0.002208,0.000992,0.000384,1.195075
0.415265,0.771203,0.000704,0.002272,0.001152,0.000640,1.197252
0.415265,0.793442,0.000864,0.002240,0.001024,0.000384,1.218915
0.416641,0.757250,0.000704,0.002016,0.001024,0.000448,1.183651
0.416321,0.765570,0.000704,0.002112,0.001088,0.000384,1.191587
0.436865,0.756386,0.000704,0.002016,0.000960,0.000576,1.203299
0.416993,0.764195,0.000672,0.002080,0.001312,0.000352,1.190756
0.415842,0.751106,0.000704,0.001888,0.000992,0.000352,1.176388
0.435009,0.775938,0.000768,0.002336,0.001056,0.000384,1.220995
0.416065,0.758626,0.000704,0.002048,0.000992,0.000384,1.184387
0.415937,0.768194,0.000704,0.001984,0.001056,0.000384,1.193891
0.416961,0.769763,0.000704,0.002048,0.001056,0.000608,1.197764
0.415777,0.751810,0.000768,0.002144,0.001024,0.000384,1.177475
0.416033,0.794818,0.000736,0.001952,0.001024,0.000576,1.220867
0.415937,0.767906,0.000704,0.002304,0.001024,0.000608,1.193955
0.415681,0.759426,0.000800,0.002080,0.000992,0.000384,1.184707
0.416770,0.836930,0.000832,0.002272,0.001088,0.000608,1.264004
0.416385,0.766178,0.000704,0.002080,0.000992,0.000384,1.192419
0.415905,0.770402,0.000736,0.001920,0.001056,0.000384,1.195683
0.435937,0.771843,0.000896,0.002144,0.001024,0.000608,1.218532
0.416065,0.764802,0.000736,0.001952,0.001024,0.000320,1.190051
0.414881,0.770946,0.000736,0.002240,0.001152,0.000384,1.196739
0.415905,0.758690,0.000736,0.002112,0.000992,0.000608,1.184835
0.416225,0.748579,0.000672,0.002080,0.000992,0.000544,1.174468
0.417185,0.799746,0.000736,0.002304,0.001248,0.000384,1.228355
0.415393,0.762754,0.000704,0.002016,0.000928,0.000416,1.187939
0.415425,0.788322,0.000800,0.002176,0.000896,0.000384,1.213635
0.416002,0.803746,0.001056,0.003296,0.000960,0.000640,1.231780
0.415489,0.790114,0.000672,0.002080,0.001088,0.000384,1.216291
0.415777,0.767746,0.000768,0.002240,0.001056,0.000384,1.193731
0.416769,0.801251,0.001184,0.003264,0.001088,0.000704,1.230212
0.415585,0.767682,0.000832,0.002112,0.001120,0.000608,1.196803
0.417505,0.762082,0.000736,0.002112,0.001024,0.000608,1.190019
0.434497,0.768130,0.000768,0.002336,0.001056,0.000576,1.214531
0.415714,0.761154,0.000736,0.002112,0.000992,0.000384,1.186788
0.415841,0.793378,0.000672,0.002048,0.000960,0.000352,1.218691
0.415393,0.765122,0.000768,0.002240,0.001152,0.000384,1.190339
0.417442,0.792706,0.000704,0.002240,0.001376,0.000384,1.221028
0.416065,0.791170,0.000800,0.002208,0.000992,0.000384,1.217411
0.415137,0.766722,0.000736,0.002112,0.001088,0.000352,1.191555
0.415617,0.765699,0.000736,0.002016,0.000992,0.000384,1.190884
0.416065,0.790274,0.000864,0.002272,0.001024,0.000672,1.217699
0.415489,0.803970,0.000800,0.002432,0.001056,0.000384,1.229571
0.415554,0.763554,0.000704,0.002080,0.000992,0.000384,1.189060
0.434657,0.775586,0.000704,0.002176,0.001056,0.000576,1.221763
0.415745,0.772194,0.000672,0.002112,0.001088,0.000416,1.197635
0.415489,0.768035,0.000672,0.002272,0.000992,0.000384,1.193540
0.416097,0.771298,0.000704,0.002112,0.001024,0.000608,1.197187
0.415297,0.802690,0.000672,0.001984,0.001056,0.000384,1.227747
0.416482,0.793570,0.000736,0.002240,0.000992,0.000640,1.220484
0.416161,0.795842,0.000736,0.002272,0.001088,0.000608,1.222403
0.417889,0.776258,0.000768,0.002400,0.001088,0.000608,1.205539
0.415969,0.801538,0.000736,0.002368,0.000992,0.000384,1.228451
0.415873,0.765698,0.000704,0.002112,0.001056,0.000608,1.191619
0.416577,0.757314,0.000640,0.002176,0.000992,0.000640,1.183907
0.434657,0.770018,0.000928,0.002080,0.000992,0.000416,1.214467
0.417665,0.764194,0.000672,0.002144,0.000960,0.000608,1.192035
0.416129,0.794467,0.000704,0.002176,0.000928,0.000416,1.220324
0.429249,0.796034,0.000736,0.002112,0.001024,0.000416,1.235875
0.415777,0.772162,0.000704,0.001952,0.000960,0.000416,1.197155
0.415201,0.760451,0.000768,0.002272,0.000992,0.000384,1.186980
0.415585,0.770946,0.000768,0.002240,0.000992,0.000384,1.196291
0.416321,0.784418,0.000736,0.002144,0.001088,0.000352,1.210723
0.416098,0.784194,0.001024,0.002176,0.001024,0.000576,1.210756
0.416449,0.786210,0.000704,0.002112,0.001056,0.000640,1.212131
0.416673,0.769538,0.000736,0.002336,0.000992,0.000640,1.196131
0.416290,0.792866,0.000992,0.003136,0.001184,0.000672,1.221252
0.415809,0.765250,0.000640,0.002272,0.000960,0.000672,1.190915
0.416929,0.764514,0.000704,0.002208,0.001056,0.000608,1.191331
0.436001,0.766658,0.000704,0.002048,0.001056,0.000640,1.212931
0.417505,0.773218,0.000768,0.002240,0.000992,0.000608,1.201475
0.416193,0.759683,0.000704,0.002240,0.001152,0.000416,1.185956
0.430945,0.775458,0.000800,0.002336,0.000960,0.000672,1.216835
0.417025,0.786786,0.000672,0.002176,0.000992,0.000608,1.213923
0.415905,0.790690,0.000704,0.002080,0.001120,0.000576,1.216707
0.415649,0.769826,0.000800,0.002176,0.000960,0.000608,1.195299
0.415521,0.754307,0.000768,0.002144,0.000928,0.000576,1.179972
0.416353,0.779778,0.000768,0.002208,0.001024,0.000384,1.206051
0.417025,0.770882,0.000704,0.002016,0.000992,0.000384,1.197795
0.416034,0.773026,0.000768,0.002144,0.000928,0.000352,1.198916
0.415937,0.802978,0.000832,0.002528,0.001024,0.000384,1.230691
0.416705,0.762082,0.000736,0.002272,0.000992,0.000608,1.189188
0.415585,0.770434,0.000800,0.002176,0.000960,0.000384,1.195875
0.434497,0.775875,0.000736,0.002176,0.001056,0.000352,1.220996
0.415713,0.788130,0.000704,0.002080,0.000960,0.000384,1.213891
0.416449,0.767362,0.000640,0.002240,0.000992,0.000480,1.193699
0.416226,0.768450,0.000736,0.002112,0.001024,0.000384,1.194564
0.416641,0.810978,0.000800,0.002176,0.001024,0.000576,1.237795
0.415585,0.824578,0.000704,0.002848,0.001024,0.000384,1.251300
0.416897,0.770722,0.000768,0.002336,0.000928,0.000352,1.197155
0.417185,0.764867,0.000800,0.002112,0.001056,0.000640,1.192964
0.415777,0.793250,0.000704,0.002176,0.001024,0.000384,1.219075
0.415585,0.771586,0.000704,0.002208,0.001056,0.000384,1.197027
0.415521,0.755330,0.000736,0.002272,0.000928,0.000384,1.180579
0.435585,0.795874,0.000736,0.002144,0.001088,0.000384,1.241347
0.416417,0.766178,0.000704,0.002112,0.000960,0.000544,1.192099
0.416161,0.770658,0.000640,0.002048,0.000992,0.000416,1.196259
0.415490,0.796930,0.000800,0.002144,0.000992,0.000384,1.222116
0.415713,0.765730,0.000832,0.002176,0.000928,0.000352,1.191075
0.415265,0.824163,0.000896,0.002176,0.000992,0.000416,1.249572
0.415361,0.776002,0.000736,0.002176,0.001024,0.000384,1.202787
0.416034,0.771522,0.000704,0.002240,0.000928,0.000448,1.197540
0.416417,0.797058,0.000736,0.002336,0.001216,0.000576,1.224707
0.415329,0.766403,0.000704,0.001920,0.000992,0.000384,1.191108
0.415777,0.791650,0.000704,0.001984,0.000992,0.000576,1.216899
0.443041,0.765475,0.000736,0.002112,0.001024,0.000352,1.218276
0.415745,0.752610,0.000672,0.002144,0.000960,0.000608,1.177955
0.415425,0.767170,0.000672,0.002048,0.001056,0.000320,1.192003
0.430081,0.781282,0.000672,0.002048,0.001088,0.000640,1.221507
0.416001,0.758786,0.000672,0.002144,0.001056,0.000608,1.184803
0.416001,0.777730,0.000832,0.002208,0.001120,0.000352,1.204771
0.416001,0.769378,0.000768,0.002144,0.001120,0.000416,1.195683
0.415393,0.790882,0.000800,0.002208,0.001120,0.000576,1.216739
0.416065,0.783394,0.000768,0.002336,0.001120,0.000640,1.210499
0.417217,0.797922,0.000768,0.002016,0.001120,0.000672,1.225059
0.416929,0.766466,0.000832,0.002144,0.001120,0.000640,1.193763
0.415649,0.810498,0.000800,0.002592,0.001184,0.000384,1.237059
0.415681,0.784419,0.000928,0.002144,0.001120,0.000416,1.210916
0.415489,0.774146,0.000672,0.002368,0.001120,0.000384,1.199651
0.432161,0.777251,0.000928,0.002240,0.001056,0.000640,1.220036
0.416833,0.773410,0.000832,0.002304,0.001088,0.000608,1.200995
0.416001,0.780835,0.000736,0.002304,0.001088,0.000384,1.207172
0.415713,0.777826,0.000704,0.002368,0.001152,0.000352,1.203843
0.416002,0.803490,0.000864,0.002432,0.000960,0.000640,1.230564
0.415873,0.794114,0.000864,0.002112,0.001152,0.000384,1.220355
0.415073,0.775522,0.000864,0.002368,0.001024,0.000608,1.201283
0.416193,0.776482,0.000704,0.002432,0.001088,0.000352,1.202883
0.415489,0.812290,0.000832,0.002176,0.000960,0.000416,1.238307
0.416033,0.767522,0.000704,0.002144,0.001088,0.000320,1.193219
0.416385,0.761410,0.000736,0.001984,0.001056,0.000384,1.187331
0.432449,0.766722,0.000832,0.002144,0.001088,0.000640,1.209891
0.416961,0.764994,0.000672,0.002048,0.001120,0.000384,1.191587
0.415745,0.749922,0.000800,0.002304,0.001120,0.000384,1.175811
0.433089,0.761730,0.000704,0.002976,0.001056,0.000352,1.206083
0.417057,0.788835,0.000640,0.002080,0.000960,0.000352,1.215428
0.416609,0.789506,0.000704,0.002592,0.001152,0.000352,1.217059
0.416706,0.765858,0.000672,0.002176,0.001056,0.000384,1.191972
0.415617,0.768546,0.000672,0.002112,0.001056,0.000384,1.193731
0.415586,0.840258,0.000832,0.002976,0.001056,0.000416,1.266980
0.416001,0.805250,0.000800,0.002080,0.001088,0.000416,1.231651
0.416161,0.788258,0.000640,0.002080,0.001024,0.000352,1.213987
0.416386,0.763426,0.000672,0.002112,0.001056,0.000384,1.203492
0.417665,0.769986,0.000736,0.002336,0.001088,0.000640,1.197731
0.415746,0.762210,0.000704,0.001952,0.001024,0.000576,1.187684
0.433729,0.767394,0.000768,0.002112,0.001056,0.000320,1.210915
0.415297,0.767586,0.000672,0.002144,0.000960,0.000320,1.192195
0.415169,0.795234,0.000672,0.002304,0.000960,0.000384,1.220003
0.415617,0.772258,0.000768,0.002048,0.001056,0.000352,1.197443
0.415713,0.791395,0.000704,0.002016,0.001184,0.000640,1.217028
0.416737,0.837282,0.000832,0.002304,0.001024,0.000608,1.264579
0.415297,0.764642,0.000672,0.002304,0.001088,0.000352,1.189699
0.415873,0.764834,0.000704,0.002080,0.001056,0.000640,1.190531
0.415553,0.792130,0.000768,0.002752,0.001088,0.000608,1.218627
0.416610,0.763490,0.000640,0.002208,0.001056,0.000576,1.189924
0.416129,0.761570,0.000672,0.001984,0.001056,0.000608,1.187107
0.431906,0.762530,0.000640,0.002112,0.000992,0.000384,1.203972
0.415393,0.789314,0.000704,0.002048,0.001056,0.000320,1.214147
0.416353,0.789794,0.000736,0.001920,0.000928,0.000416,1.215651
0.416513,0.763106,0.000704,0.001985,0.001024,0.000672,1.189476
0.414849,0.797058,0.000736,0.001888,0.001088,0.000640,1.222211
0.416705,0.792898,0.000800,0.002336,0.000992,0.000608,1.219587
0.416833,0.754786,0.000704,0.002176,0.001152,0.000384,1.181763
0.417377,0.788898,0.000768,0.002112,0.001088,0.000352,1.216515
0.415361,0.791779,0.001088,0.002976,0.001152,0.000384,1.218660
0.415393,0.795810,0.000768,0.002144,0.001088,0.000416,1.220771
0.415649,0.767554,0.000608,0.001920,0.000960,0.000384,1.192483
0.433281,0.768067,0.000704,0.002016,0.001056,0.000416,1.211044
0.415425,0.792034,0.000704,0.003008,0.001312,0.000384,1.218819
0.416833,0.750466,0.000736,0.002016,0.001120,0.000608,1.177123
0.433953,0.776994,0.000704,0.003200,0.001248,0.000416,1.223108
0.415649,0.764034,0.000736,0.002240,0.001056,0.000640,1.189731
0.415394,0.784322,0.000736,0.003008,0.001120,0.000384,1.210980
0.416033,0.767458,0.000768,0.002240,0.000960,0.000640,1.193411
0.415489,0.765410,0.000672,0.002176,0.001056,0.000352,1.190723
0.416001,0.778147,0.000736,0.003104,0.001120,0.000416,1.205732
0.415585,0.764354,0.000672,0.001952,0.001024,0.000416,1.189475
0.415329,0.762562,0.000832,0.001984,0.001088,0.000384,1.187523
0.416033,0.812834,0.001120,0.003392,0.000992,0.000608,1.241251
0.415777,0.748962,0.000704,0.001856,0.001088,0.000416,1.174723
0.416706,0.770946,0.000736,0.002240,0.001120,0.000384,1.198436
0.438561,0.773826,0.000768,0.002208,0.001152,0.000576,1.222915
0.416417,0.768418,0.000768,0.002080,0.001088,0.000416,1.194371
0.416002,0.764194,0.000672,0.002240,0.001120,0.000384,1.190084
0.416353,0.765474,0.000736,0.002016,0.000992,0.000352,1.191395
0.417697,0.765538,0.000736,0.002016,0.000960,0.000320,1.192387
0.415841,0.835715,0.000864,0.003328,0.001024,0.000352,1.262660
0.415553,0.761922,0.000672,0.002144,0.000960,0.000384,1.186979
0.416321,0.791234,0.000736,0.002848,0.001248,0.000384,1.219043
0.415394,0.792418,0.000736,0.001984,0.001120,0.000352,1.217668
0.416961,0.770882,0.000800,0.002112,0.001024,0.000352,1.197955
0.416321,0.787842,0.000736,0.002048,0.001152,0.000608,1.214371
