,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091301,,,,,,,,,,,,,,,0.120391,,,0.522335,0.000416,0.017761,0.213324,0.004897,0.047203,0.0008,0.013504,,,0.010881,,,,,,,,,,0.070916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286641,,,,,,,1.126178,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0697,,,,,,,,,,,,,,,0.09799,,,0.429273,0.000384,0.017761,0.208876,0.004896,0.047651,0.000576,0.013601,,,0.00128,,,,,,,,,,0.07834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249486,,,,,,,0.980442,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062948,,,,,,,,,,,,,,,0.099782,,,0.429369,0.00032,0.017857,0.209516,0.004897,0.047491,0.000512,0.013504,,,0.001312,,,,,,,,,,0.077541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244271,,,,,,,0.976409,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064835,,,,,,,,,,,,,,,0.10183,,,0.428505,0.00032,0.017601,0.208813,0.004928,0.047939,0.000768,0.013729,,,0.001312,,,,,,,,,,0.076517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24683,,,,,,,0.978137,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066148,,,,,,,,,,,,,,,0.108774,,,0.429497,0.000352,0.017473,0.208524,0.004833,0.047875,0.000768,0.013536,,,0.00128,,,,,,,,,,0.072612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251055,,,,,,,0.981657,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060516,,,,,,,,,,,,,,,0.090501,,,0.427993,0.000385,0.017473,0.208908,0.004896,0.047427,0.000576,0.013409,,,0.001152,,,,,,,,,,0.074372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228813,,,,,,,0.957336,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069092,,,,,,,,,,,,,,,0.105318,,,0.429113,0.00048,0.017569,0.208492,0.004832,0.047619,0.000736,0.013473,,,0.001312,,,,,,,,,,0.082405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.260271,,,,,,,0.991641,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070084,,,,,,,,,,,,,,,0.122663,,,0.447802,0.000416,0.017665,0.208492,0.004865,0.048066,0.000544,0.013473,,,0.00128,,,,,,,,,,0.087909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284049,,,,,,,1.033244,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065539,,,,,,,,,,,,,,,0.108999,,,0.432825,0.000416,0.017313,0.209004,0.004929,0.047298,0.000576,0.013441,,,0.00112,,,,,,,,,,0.075332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253103,,,,,,,0.986233,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061924,,,,,,,,,,,,,,,0.090853,,,0.427384,0.000448,0.017377,0.208652,0.004928,0.046915,0.0008,0.013505,,,0.001185,,,,,,,,,,0.077284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233421,,,,,,,0.960632,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069316,,,,,,,,,,,,,,,0.138632,,,0.455995,0.000449,0.017921,0.21022,0.005281,0.048131,0.000992,0.014081,,,0.002528,,,,,,,,,,0.091397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303185,,,,,,,1.070847,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069412,,,,,,,,,,,,,,,0.105319,,,0.428665,0.000512,0.017697,0.208876,0.005121,0.04893,0.000769,0.015008,,,0.001344,,,,,,,,,,0.081285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259568,,,,,,,0.994202,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068068,,,,,,,,,,,,,,,0.103686,,,0.428409,0.000896,0.017569,0.208588,0.004961,0.048418,0.000576,0.013889,,,0.001248,,,,,,,,,,0.080837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255983,,,,,,,0.987609,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074693,,,,,,,,,,,,,,,0.107526,,,0.428281,0.00048,0.017794,0.230573,0.005408,0.048099,0.000608,0.013921,,,0.001792,,,,,,,,,,0.083621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270608,,,,,,,1.026524,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068612,,,,,,,,,,,,,,,0.104966,,,0.428281,0.00048,0.017505,0.208204,0.005024,0.047651,0.000768,0.013473,,,0.00128,,,,,,,,,,0.080869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257743,,,,,,,0.987866,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06762,,,,,,,,,,,,,,,0.097094,,,0.428377,0.00048,0.017569,0.208844,0.004896,0.047395,0.000576,0.013441,,,0.001216,,,,,,,,,,0.074692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242798,,,,,,,0.972633,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090981,,,,,,,,,,,,,,,0.10247,,,0.428121,0.00048,0.017633,0.2083,0.005088,0.049187,0.000736,0.013569,,,0.001248,,,,,,,,,,0.079621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277584,,,,,,,1.009723,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0697,,,,,,,,,,,,,,,0.103686,,,0.428569,0.00048,0.017697,0.208332,0.005184,0.047971,0.000768,0.013729,,,0.001472,,,,,,,,,,0.078021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254991,,,,,,,0.986842,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073924,,,,,,,,,,,,,,,0.10311,,,0.428825,0.000512,0.017569,0.208812,0.00512,0.048259,0.000544,0.013377,,,0.001408,,,,,,,,,,0.11767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297841,,,,,,,1.029532,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07594,,,,,,,,,,,,,,,0.103814,,,0.428121,0.000544,0.017793,0.20862,0.005121,0.048418,0.0008,0.01344,,,0.001376,,,,,,,,,,0.081669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264656,,,,,,,0.995802,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06874,,,,,,,,,,,,,,,0.102278,,,0.428665,0.00048,0.017633,0.208333,0.004864,0.047139,0.0008,0.013697,,,0.00128,,,,,,,,,,0.076804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25115,,,,,,,0.980697,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065412,,,,,,,,,,,,,,,0.099686,,,0.431129,0.00064,0.017697,0.20878,0.005024,0.047139,0.000768,0.013441,,,0.00144,,,,,,,,,,0.102854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271536,,,,,,,1.004731,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064548,,,,,,,,,,,,,,,0.106086,,,0.428377,0.000672,0.017665,0.208556,0.00528,0.047267,0.0008,0.013729,,,0.001568,,,,,,,,,,0.080485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255183,,,,,,,0.987865,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070948,,,,,,,,,,,,,,,0.104711,,,0.444602,0.000672,0.017665,0.209164,0.004865,0.047299,0.0008,0.013472,,,0.001216,,,,,,,,,,0.081093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259856,,,,,,,1.006427,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068869,,,,,,,,,,,,,,,0.10519,,,0.429017,0.000416,0.017793,0.208748,0.005121,0.04845,0.000768,0.013537,,,0.001376,,,,,,,,,,0.080036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257519,,,,,,,0.989978,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068868,,,,,,,,,,,,,,,0.100486,,,0.428185,0.000512,0.017761,0.208556,0.005184,0.047843,0.0008,0.013409,,,0.001408,,,,,,,,,,0.077604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.250223,,,,,,,0.98073,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06842,,,,,,,,,,,,,,,0.107462,,,0.429497,0.00048,0.017665,0.227854,0.005376,0.048067,0.0008,0.013537,,,0.001472,,,,,,,,,,0.077989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259055,,,,,,,1.012987,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070628,,,,,,,,,,,,,,,0.103494,,,0.431801,0.000417,0.017665,0.208332,0.005152,0.04845,0.000832,0.013889,,,0.001216,,,,,,,,,,0.081284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258607,,,,,,,0.993274,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062787,,,,,,,,,,,,,,,0.10183,,,0.428697,0.00048,0.017569,0.208812,0.005057,0.048739,0.000768,0.013761,,,0.001376,,,,,,,,,,0.074693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24315,,,,,,,0.975833,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079524,,,,,,,,,,,,,,,0.154921,,,0.433689,0.000736,0.017761,0.209228,0.005376,0.048227,0.000832,0.013793,,,0.00128,,,,,,,,,,0.076901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316178,,,,,,,1.054429,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069252,,,,,,,,,,,,,,,0.103366,,,0.428793,0.000544,0.017634,0.208652,0.005152,0.048195,0.000768,0.013633,,,0.001376,,,,,,,,,,0.081477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257519,,,,,,,0.989466,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068132,,,,,,,,,,,,,,,0.10279,,,0.427993,0.00048,0.017569,0.2083,0.005344,0.048099,0.000768,0.013729,,,0.001312,,,,,,,,,,0.079333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253583,,,,,,,0.984441,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065604,,,,,,,,,,,,,,,0.107078,,,0.428633,0.00064,0.017473,0.208716,0.005408,0.048259,0.000736,0.014081,,,0.001984,,,,,,,,,,0.095973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272495,,,,,,,1.006331,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064291,,,,,,,,,,,,,,,0.101989,,,0.428569,0.000576,0.017377,0.208364,0.005153,0.047651,0.0008,0.013984,,,0.001472,,,,,,,,,,0.078245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248046,,,,,,,0.979641,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068772,,,,,,,,,,,,,,,0.105094,,,0.428409,0.000416,0.017601,0.20894,0.004928,0.047747,0.0008,0.014049,,,0.001344,,,,,,,,,,0.075781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253071,,,,,,,0.984602,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068356,,,,,,,,,,,,,,,0.10183,,,0.429593,0.000704,0.017761,0.208845,0.005024,0.047939,0.0008,0.013665,,,0.001536,,,,,,,,,,0.076932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25019,,,,,,,0.982873,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069412,,,,,,,,,,,,,,,0.106374,,,0.445049,0.00096,0.017601,0.2083,0.004896,0.048803,0.000768,0.013537,,,0.001312,,,,,,,,,,0.10407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283441,,,,,,,1.033245,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06282,,,,,,,,,,,,,,,0.096549,,,0.428153,0.000512,0.017505,0.208557,0.004992,0.047395,0.000768,0.013761,,,0.001376,,,,,,,,,,0.07594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238702,,,,,,,0.968985,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067843,,,,,,,,,,,,,,,0.097637,,,0.427417,0.000384,0.017665,0.20798,0.00496,0.048643,0.000544,0.014433,,,0.001152,,,,,,,,,,0.078564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247566,,,,,,,0.977689,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063172,,,,,,,,,,,,,,,0.103142,,,0.465979,0.000544,0.017665,0.209228,0.005056,0.047843,0.000576,0.013697,,,0.001376,,,,,,,,,,0.073476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24331,,,,,,,1.012827,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068804,,,,,,,,,,,,,,,0.097894,,,0.429561,0.000704,0.017634,0.208364,0.005184,0.048355,0.000768,0.013921,,,0.001184,,,,,,,,,,0.07434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244142,,,,,,,0.976217,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061091,,,,,,,,,,,,,,,0.093446,,,0.427705,0.000512,0.017665,0.207948,0.004929,0.047362,0.000768,0.013504,,,0.001216,,,,,,,,,,0.07146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229838,,,,,,,0.957944,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064996,,,,,,,,,,,,,,,0.122215,,,0.429209,0.000512,0.017537,0.208716,0.004897,0.047875,0.0008,0.013696,,,0.001696,,,,,,,,,,0.076228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268304,,,,,,,1.000954,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067811,,,,,,,,,,,,,,,0.097413,,,0.428505,0.000448,0.017761,0.208428,0.004832,0.047171,0.000736,0.013793,,,0.001216,,,,,,,,,,0.122375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291185,,,,,,,1.021084,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068452,,,,,,,,,,,,,,,0.102374,,,0.429274,0.000384,0.017665,0.208556,0.005024,0.046947,0.000768,0.013505,,,0.001153,,,,,,,,,,0.07578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25003,,,,,,,0.98009,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068708,,,,,,,,,,,,,,,0.09719,,,0.428985,0.000448,0.017761,0.208268,0.0048,0.046883,0.000576,0.013569,,,0.001248,,,,,,,,,,0.071972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.241326,,,,,,,0.970936,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06858,,,,,,,,,,,,,,,0.108359,,,0.427929,0.000448,0.017793,0.20862,0.004929,0.047042,0.0008,0.013505,,,0.001408,,,,,,,,,,0.125863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30677,,,,,,,1.037724,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067908,,,,,,,,,,,,,,,0.097734,,,0.428281,0.000448,0.017569,0.208556,0.005121,0.04749,0.000864,0.013504,,,0.001312,,,,,,,,,,0.080773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249711,,,,,,,0.979769,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066116,,,,,,,,,,,,,,,0.109926,,,0.429657,0.000416,0.017441,0.20814,0.00512,0.047267,0.000576,0.013441,,,0.001184,,,,,,,,,,0.073989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253519,,,,,,,0.984378,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068836,,,,,,,,,,,,,,,0.101734,,,0.463003,0.000448,0.017505,0.208172,0.004896,0.047203,0.001088,0.013441,,,0.00128,,,,,,,,,,0.0705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244526,,,,,,,1.009083,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068004,,,,,,,,,,,,,,,0.098118,,,0.428057,0.00048,0.017473,0.208396,0.005057,0.047395,0.000736,0.013504,,,0.001728,,,,,,,,,,0.076773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246159,,,,,,,0.975513,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063875,,,,,,,,,,,,,,,0.093638,,,0.427513,0.000512,0.017889,0.208076,0.005185,0.046946,0.0008,0.013473,,,0.001376,,,,,,,,,,0.07418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23483,,,,,,,0.963256,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064067,,,,,,,,,,,,,,,0.099494,,,0.429433,0.00048,0.017442,0.227181,0.00544,0.047203,0.000576,0.013473,,,0.001184,,,,,,,,,,0.079876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246734,,,,,,,0.997082,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068932,,,,,,,,,,,,,,,0.101734,,,0.429753,0.000448,0.017569,0.208332,0.005024,0.047106,0.000992,0.013569,,,0.001248,,,,,,,,,,0.085029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258895,,,,,,,0.989657,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068836,,,,,,,,,,,,,,,0.098854,,,0.427801,0.000576,0.017633,0.208172,0.005088,0.047459,0.0008,0.013473,,,0.001536,,,,,,,,,,0.079236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.250255,,,,,,,0.979801,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066915,,,,,,,,,,,,,,,0.120295,,,0.428729,0.000512,0.018337,0.208204,0.005089,0.047043,0.000992,0.013536,,,0.001504,,,,,,,,,,0.077924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268624,,,,,,,0.999962,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061732,,,,,,,,,,,,,,,0.095813,,,0.430521,0.000512,0.017697,0.208908,0.005025,0.047875,0.000768,0.013472,,,0.001472,,,,,,,,,,0.07114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232237,,,,,,,0.965912,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063428,,,,,,,,,,,,,,,0.097253,,,0.428185,0.000448,0.017633,0.208141,0.005216,0.047075,0.000736,0.01344,,,0.001248,,,,,,,,,,0.080165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245326,,,,,,,0.975001,output_pp7-8_1016_1214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06602,,,,,,,,,,,,,,,0.100678,,,0.429113,0.000512,0.017793,0.208172,0.004801,0.047811,0.000576,0.013408,,,0.00128,,,,,,,,,,0.116167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287377,,,,,,,1.017819,output_pp7-8_1016_1214
