IN[5120],IN[6656],IN[3584],IN[2560],IN[5632],IN[9728],IN[7680],IN[3072],IN[2],IN[1],IN[2048],IN[1536],IN[9216],IN[32],IN[1024],IN[16],IN[6144],IN[8192],IN[512],IN[7168],IN[256],IN[4],IN[10240],IN[128],IN[64],IN[4608],IN[8704],IN[4096],IN[8]
0.12806700000000001,0.194694,0.125476,0.115972,0.127076,0.20714200000000002,0.192646,0.140228,0.087875,0.071938,0.095459,0.115972,0.169381,0.073698,0.078786,0.110979,0.171077,0.170693,0.133188,0.15149200000000002,0.080546,0.072962,0.171173,0.074723,0.089762,0.152997,0.166469,0.12842,0.074274
0.13808399999999998,0.161892,0.143812,0.103235,0.12758699999999998,0.203494,0.146949,0.140772,0.100963,0.077891,0.127844,0.098979,0.16758900000000002,0.079042,0.087298,0.071938,0.183909,0.19959000000000002,0.106947,0.138244,0.075362,0.100771,0.158788,0.08819500000000001,0.093859,0.128388,0.186662,0.131044,0.087107
0.180325,0.14826099999999998,0.129156,0.111524,0.184325,0.15357300000000002,0.15750899999999998,0.11270699999999999,0.079875,0.068962,0.14141199999999998,0.126756,0.170725,0.070018,0.097571,0.074978,0.15603599999999998,0.171205,0.10105900000000001,0.122404,0.07421,0.100675,0.192357,0.13194,0.123428,0.159108,0.199718,0.152644,0.07206599999999999
0.125892,0.171461,0.146181,0.122724,0.13898,0.171493,0.166181,0.115683,0.063362,0.082147,0.139748,0.090531,0.17635699999999999,0.07721900000000001,0.106467,0.076098,0.132932,0.200262,0.089923,0.12477200000000001,0.085346,0.09693099999999999,0.193382,0.120004,0.098595,0.176101,0.162212,0.138276,0.079459
0.172325,0.159045,0.12451500000000001,0.103843,0.127652,0.199526,0.180517,0.160101,0.093282,0.087939,0.11901199999999999,0.130244,0.190085,0.07561799999999999,0.106851,0.084643,0.120995,0.156548,0.115523,0.17133299999999999,0.08845,0.101891,0.179622,0.083234,0.080706,0.163653,0.20211800000000002,0.12438800000000001,0.10006699999999999
0.159653,0.145028,0.169381,0.169061,0.128548,0.192806,0.143204,0.1441,0.073154,0.09171499999999999,0.111171,0.107971,0.18448499999999998,0.108931,0.075938,0.084867,0.160357,0.19111,0.102371,0.175046,0.06989,0.08211399999999999,0.215942,0.11139600000000001,0.08685,0.14618,0.161348,0.120484,0.077026
0.129124,0.147844,0.171045,0.152549,0.155396,0.190149,0.15504400000000002,0.125059,0.089442,0.081027,0.098499,0.141124,0.182086,0.11136300000000002,0.14166800000000002,0.11536400000000001,0.177541,0.20023,0.074914,0.172229,0.091299,0.07497899999999999,0.165605,0.075714,0.11834000000000001,0.136068,0.182853,0.121348,0.10576300000000001
0.11046700000000001,0.138404,0.15062899999999999,0.11113900000000002,0.131972,0.18403699999999998,0.129987,0.153861,0.089411,0.100899,0.12493199999999999,0.12954000000000002,0.194918,0.08243500000000001,0.081506,0.086115,0.175845,0.14665999999999998,0.078498,0.156452,0.09193899999999999,0.069986,0.16221300000000002,0.117219,0.072739,0.11949100000000001,0.185349,0.11603599999999999,0.081442
0.178694,0.153316,0.17133299999999999,0.169285,0.159045,0.156101,0.19671,0.15296400000000002,0.104131,0.069378,0.141764,0.150917,0.15901300000000002,0.079587,0.15523699999999999,0.096898,0.171877,0.191398,0.094787,0.11766800000000001,0.073987,0.075235,0.199046,0.103427,0.074274,0.120804,0.16656500000000002,0.148101,0.087362
0.113347,0.188773,0.16563599999999998,0.138468,0.161157,0.202854,0.155621,0.13914,0.07661,0.11856300000000002,0.115587,0.10448299999999999,0.155684,0.072098,0.156165,0.087907,0.149348,0.194694,0.13456400000000002,0.14768499999999998,0.078306,0.083842,0.171526,0.129444,0.080835,0.171045,0.15046800000000002,0.14282,0.073922
0.167621,0.138916,0.128579,0.157701,0.187109,0.157861,0.134212,0.14634,0.078434,0.106851,0.142852,0.12042,0.141285,0.076931,0.11555499999999999,0.081826,0.139428,0.18954100000000002,0.102595,0.12381099999999999,0.07113799999999999,0.10256300000000002,0.194469,0.11616300000000002,0.082211,0.142052,0.184614,0.170469,0.071394
0.111331,0.140932,0.163877,0.107875,0.16758900000000002,0.170213,0.171749,0.158885,0.084387,0.06966599999999999,0.10419500000000001,0.091682,0.187557,0.099587,0.10992400000000001,0.10448299999999999,0.131972,0.155365,0.137348,0.170213,0.088675,0.077283,0.182854,0.111043,0.125411,0.128708,0.17575,0.126724,0.10985999999999999
0.14816400000000002,0.180101,0.11587599999999999,0.153476,0.149029,0.154725,0.14854900000000001,0.124644,0.095139,0.12429100000000001,0.153701,0.115875,0.20346199999999998,0.105571,0.113444,0.072386,0.17968499999999998,0.178085,0.081442,0.155013,0.07155399999999999,0.074531,0.177797,0.090563,0.072482,0.12806800000000002,0.150917,0.133924,0.08269
0.172325,0.19255,0.148676,0.102115,0.182213,0.183205,0.188357,0.165573,0.088867,0.073698,0.16131700000000002,0.12986,0.192262,0.08669,0.07648300000000001,0.08601900000000001,0.157092,0.187109,0.12345999999999999,0.138693,0.077442,0.075906,0.191366,0.079266,0.09917100000000001,0.117763,0.158917,0.101283,0.071586
0.127908,0.179781,0.169989,0.13184400000000002,0.131204,0.208358,0.176069,0.157957,0.097763,0.084226,0.131524,0.118147,0.153157,0.116003,0.110371,0.10230800000000001,0.156869,0.17546099999999998,0.133668,0.182725,0.089826,0.06493,0.15750799999999998,0.093667,0.104803,0.103427,0.199174,0.169445,0.090019
0.131076,0.157157,0.153508,0.14435599999999998,0.127716,0.172485,0.15738,0.11558800000000001,0.084771,0.074658,0.10512300000000001,0.14211600000000002,0.19581400000000002,0.097411,0.092802,0.088259,0.131012,0.16109300000000001,0.099651,0.147652,0.107651,0.094243,0.149764,0.08617799999999999,0.109923,0.156708,0.19287,0.13328399999999999,0.11254700000000001
0.135364,0.154212,0.13725199999999999,0.164357,0.158853,0.161733,0.195749,0.150052,0.089027,0.077635,0.128804,0.157669,0.159717,0.086146,0.11901099999999999,0.088866,0.152453,0.156645,0.09053,0.185798,0.07037,0.10637100000000001,0.20647,0.081954,0.121603,0.11856300000000002,0.169349,0.15773299999999998,0.07901
0.1465,0.175077,0.16611700000000001,0.109891,0.135684,0.20211800000000002,0.139428,0.1449,0.097347,0.070978,0.11433900000000001,0.134628,0.20615,0.08492999999999999,0.08451399999999999,0.10419500000000001,0.137797,0.190181,0.094947,0.12861199999999998,0.105251,0.072099,0.19786199999999998,0.074786,0.088227,0.103459,0.150885,0.131556,0.10937999999999999
0.16362100000000002,0.161924,0.15750899999999998,0.137028,0.117123,0.14026,0.150788,0.129444,0.09341100000000001,0.07561799999999999,0.138148,0.093698,0.208071,0.110371,0.10230700000000001,0.08003400000000001,0.166437,0.171749,0.086658,0.121156,0.074883,0.10576300000000001,0.167493,0.08691499999999999,0.07597000000000001,0.151653,0.187141,0.14122,0.075554
0.17466099999999998,0.148773,0.142948,0.164389,0.170149,0.18118900000000002,0.152068,0.125156,0.083074,0.10403499999999999,0.132964,0.128804,0.20608600000000002,0.06614600000000001,0.081698,0.10403499999999999,0.130723,0.165828,0.091843,0.137572,0.077186,0.089251,0.203654,0.08041799999999999,0.088131,0.156133,0.162821,0.10861099999999999,0.090147
0.184325,0.189861,0.16278900000000002,0.128676,0.18221400000000001,0.172645,0.161476,0.11293099999999999,0.11859600000000001,0.07510599999999999,0.112451,0.143492,0.20455,0.07325,0.084995,0.093026,0.155717,0.187174,0.101219,0.15194000000000002,0.09485,0.071043,0.154724,0.111748,0.078338,0.163173,0.201318,0.178534,0.075458
0.156421,0.160165,0.146596,0.16221300000000002,0.16381300000000001,0.204102,0.185093,0.111428,0.07334600000000001,0.073698,0.139301,0.151748,0.20083800000000002,0.08339500000000001,0.11248399999999999,0.08441900000000001,0.145253,0.14954,0.11706,0.157861,0.077602,0.09181,0.203078,0.099811,0.08339500000000001,0.121796,0.171845,0.12518800000000002,0.074434
0.150948,0.186501,0.118372,0.140772,0.13075599999999998,0.139268,0.188486,0.121859,0.068098,0.079363,0.10243499999999998,0.137828,0.18096500000000001,0.073059,0.105027,0.10752300000000001,0.180549,0.196133,0.12595599999999998,0.172901,0.094275,0.082083,0.17885299999999998,0.10736300000000001,0.078306,0.10381099999999999,0.14723599999999998,0.146405,0.07859400000000001
0.14714000000000002,0.167205,0.12579500000000002,0.11789100000000001,0.156773,0.167973,0.122148,0.113988,0.074114,0.08985900000000001,0.111044,0.154757,0.183589,0.072482,0.095075,0.085602,0.177285,0.174533,0.07677,0.14560499999999998,0.089314,0.07926699999999999,0.136548,0.08637,0.083426,0.113571,0.19581400000000002,0.153029,0.074178
