INFER[0-0],INFER[0-10],INFER[0-1],INFER[0-2],INFER[0-3],INFER[0-4],INFER[0-5],INFER[0-6],INFER[0-7],INFER[0-8],INFER[0-9],INFER[1-10],INFER[1-1],INFER[1-2],INFER[1-3],INFER[1-4],INFER[1-5],INFER[1-6],INFER[1-7],INFER[1-8],INFER[1-9],INFER[10-10],INFER[2-10],INFER[2-2],INFER[2-3],INFER[2-4],INFER[2-5],INFER[2-6],INFER[2-7],INFER[2-8],INFER[2-9],INFER[3-10],INFER[3-3],INFER[3-4],INFER[3-5],INFER[3-6],INFER[3-7],INFER[3-8],INFER[3-9],INFER[4-10],INFER[4-4],INFER[4-5],INFER[4-6],INFER[4-7],INFER[4-8],INFER[4-9],INFER[5-10],INFER[5-5],INFER[5-6],INFER[5-7],INFER[5-8],INFER[5-9],INFER[6-10],INFER[6-6],INFER[6-7],INFER[6-8],INFER[6-9],INFER[7-10],INFER[7-7],INFER[7-8],INFER[7-9],INFER[8-10],INFER[8-8],INFER[8-9],INFER[9-10],INFER[9-9],IN[0],IN[10],IN[1],IN[2],IN[3],IN[4],IN[5],IN[6],IN[7],IN[8],IN[9],Layer[0],Layer[10],Layer[1],Layer[2],Layer[3],Layer[4],Layer[5],Layer[6],Layer[7],Layer[8],Layer[9],OUT[0],OUT[10],OUT[1],OUT[2],OUT[3],OUT[4],OUT[5],OUT[6],OUT[7],OUT[8],OUT[9],TEE[0-0],TEE[0-10],TEE[0-1],TEE[0-2],TEE[0-3],TEE[0-4],TEE[0-5],TEE[0-6],TEE[0-7],TEE[0-8],TEE[0-9],TEE[1-10],TEE[1-1],TEE[1-2],TEE[1-3],TEE[1-4],TEE[1-5],TEE[1-6],TEE[1-7],TEE[1-8],TEE[1-9],TEE[10-10],TEE[2-10],TEE[2-2],TEE[2-3],TEE[2-4],TEE[2-5],TEE[2-6],TEE[2-7],TEE[2-8],TEE[2-9],TEE[3-10],TEE[3-3],TEE[3-4],TEE[3-5],TEE[3-6],TEE[3-7],TEE[3-8],TEE[3-9],TEE[4-10],TEE[4-4],TEE[4-5],TEE[4-6],TEE[4-7],TEE[4-8],TEE[4-9],TEE[5-10],TEE[5-5],TEE[5-6],TEE[5-7],TEE[5-8],TEE[5-9],TEE[6-10],TEE[6-6],TEE[6-7],TEE[6-8],TEE[6-9],TEE[7-10],TEE[7-7],TEE[7-8],TEE[7-9],TEE[8-10],TEE[8-8],TEE[8-9],TEE[9-10],TEE[9-9],classifier,source
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08106000000000001,,,,,,,,,,,,,,,,,,,,,,0.102086,,,,,0.429306,0.00047999999999999996,0.018049000000000003,0.20826799999999998,0.004961,0.049474000000000004,,,,,0.001536,,,,,,,,,,0.07402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261007,,,,,,,,,,,,,,,,0.9799620000000001,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09923799999999999,,,,,,,,,,,,,,,,,,,,,,0.177675,,,,,0.43599399999999994,0.000992,0.018625,0.21335700000000002,0.005344,0.049443,,,,,0.004001,,,,,,,,,,0.09389299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375894,,,,,,,,,,,,,,,,1.11453,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086789,,,,,,,,,,,,,,,,,,,,,,0.110822,,,,,0.43180100000000005,0.00064,0.018177000000000002,0.21082800000000002,0.005377000000000001,0.048995,,,,,0.001952,,,,,,,,,,0.089926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291729,,,,,,,,,,,,,,,,1.01686,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085285,,,,,,,,,,,,,,,,,,,,,,0.100006,,,,,0.42975399999999997,0.000672,0.018049000000000003,0.21025300000000002,0.005215999999999999,0.048803,,,,,0.001344,,,,,,,,,,0.07622899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265072,,,,,,,,,,,,,,,,0.9854350000000001,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08000499999999999,,,,,,,,,,,,,,,,,,,,,,0.09965399999999999,,,,,0.430841,0.00041600000000000003,0.017761000000000002,0.209229,0.0054399999999999995,0.047619,,,,,0.001312,,,,,,,,,,0.073892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257871,,,,,,,,,,,,,,,,0.9766969999999999,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079877,,,,,,,,,,,,,,,,,,,,,,0.102374,,,,,0.429209,0.00044800000000000005,0.01805,0.20833200000000002,0.005184,0.048131,,,,,0.001441,,,,,,,,,,0.071684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25854299999999997,,,,,,,,,,,,,,,,0.9767299999999999,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08240499999999999,,,,,,,,,,,,,,,,,,,,,,0.097926,,,,,0.47606000000000004,0.000384,0.017633000000000003,0.208524,0.0050880000000000005,0.047555,,,,,0.0013130000000000001,,,,,,,,,,0.072292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256431,,,,,,,,,,,,,,,,1.019901,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086213,,,,,,,,,,,,,,,,,,,,,,0.100358,,,,,0.431993,0.000384,0.017665,0.208973,0.005504,0.047938999999999996,,,,,0.001248,,,,,,,,,,0.075013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26536,,,,,,,,,,,,,,,,0.985499,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082821,,,,,,,,,,,,,,,,,,,,,,0.100614,,,,,0.430138,0.00044800000000000005,0.018241,0.208748,0.005441,0.048258999999999996,,,,,0.001888,,,,,,,,,,0.090117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277424,,,,,,,,,,,,,,,,0.9977229999999999,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08531699999999999,,,,,,,,,,,,,,,,,,,,,,0.10160599999999999,,,,,0.429274,0.00044800000000000005,0.018144999999999998,0.22756500000000002,0.005313,0.047715,,,,,0.001248,,,,,,,,,,0.07274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263567,,,,,,,,,,,,,,,,0.9999309999999999,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08202100000000001,,,,,,,,,,,,,,,,,,,,,,0.10298199999999999,,,,,0.43058500000000005,0.00044800000000000005,0.017728999999999998,0.208525,0.00512,0.050371,,,,,0.0016,,,,,,,,,,0.072421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261264,,,,,,,,,,,,,,,,0.9827459999999999,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083109,,,,,,,,,,,,,,,,,,,,,,0.102406,,,,,0.42927299999999996,0.00047999999999999996,0.017505,0.208973,0.005215999999999999,0.048514999999999996,,,,,0.00144,,,,,,,,,,0.078693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267888,,,,,,,,,,,,,,,,0.986426,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07939700000000001,,,,,,,,,,,,,,,,,,,,,,0.100358,,,,,0.42898500000000006,0.000384,0.017601,0.20887600000000003,0.005376,0.047619,,,,,0.00144,,,,,,,,,,0.09319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276977,,,,,,,,,,,,,,,,0.9942030000000001,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085925,,,,,,,,,,,,,,,,,,,,,,0.101926,,,,,0.430649,0.000384,0.017793,0.20868499999999998,0.005312,0.048163,,,,,0.00128,,,,,,,,,,0.07562100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266864,,,,,,,,,,,,,,,,0.9848899999999999,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087397,,,,,,,,,,,,,,,,,,,,,,0.105574,,,,,0.42946599999999996,0.00044800000000000005,0.017728999999999998,0.20894000000000001,0.0051530000000000005,0.048483,,,,,0.0017280000000000002,,,,,,,,,,0.10291800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299793,,,,,,,,,,,,,,,,1.019069,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081317,,,,,,,,,,,,,,,,,,,,,,0.10541400000000001,,,,,0.428986,0.000704,0.017761000000000002,0.21006,0.005473,0.048195,,,,,0.001504,,,,,,,,,,0.087973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27857600000000005,,,,,,,,,,,,,,,,0.997691,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079621,,,,,,,,,,,,,,,,,,,,,,0.10253399999999999,,,,,0.42972200000000005,0.000512,0.017953,0.208844,0.005441,0.048163,,,,,0.001408,,,,,,,,,,0.07197200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258159,,,,,,,,,,,,,,,,0.976474,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086661,,,,,,,,,,,,,,,,,,,,,,0.104774,,,,,0.429305,0.000608,0.017985,0.208973,0.00512,0.048387,,,,,0.001536,,,,,,,,,,0.07622899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27176,,,,,,,,,,,,,,,,0.9903620000000001,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08544500000000001,,,,,,,,,,,,,,,,,,,,,,0.104519,,,,,0.430457,0.00044800000000000005,0.017761000000000002,0.20922800000000003,0.00528,0.048003,,,,,0.001408,,,,,,,,,,0.07562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269584,,,,,,,,,,,,,,,,0.988827,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084837,,,,,,,,,,,,,,,,,,,,,,0.110023,,,,,0.45068199999999997,0.000672,0.017473,0.208684,0.005312,0.048227,,,,,0.001408,,,,,,,,,,0.085381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284145,,,,,,,,,,,,,,,,1.023836,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086245,,,,,,,,,,,,,,,,,,,,,,0.10416700000000001,,,,,0.431386,0.00064,0.018081,0.208556,0.005152,0.049282,,,,,0.00128,,,,,,,,,,0.077092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271121,,,,,,,,,,,,,,,,0.9927950000000001,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08659700000000001,,,,,,,,,,,,,,,,,,,,,,0.10550999999999999,,,,,0.42968900000000004,0.000672,0.017793,0.20926,0.0050880000000000005,0.048514999999999996,,,,,0.0017920000000000002,,,,,,,,,,0.083781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27992100000000003,,,,,,,,,,,,,,,,1.000155,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087077,,,,,,,,,,,,,,,,,,,,,,0.12576800000000002,,,,,0.431097,0.00044800000000000005,0.017761000000000002,0.22619,0.005344,0.048611,,,,,0.00144,,,,,,,,,,0.08733300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303634,,,,,,,,,,,,,,,,1.041341,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086725,,,,,,,,,,,,,,,,,,,,,,0.103814,,,,,0.42927299999999996,0.00044800000000000005,0.017953,0.208812,0.005248,0.048099,,,,,0.0016,,,,,,,,,,0.08125299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275441,,,,,,,,,,,,,,,,0.9922190000000001,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086949,,,,,,,,,,,,,,,,,,,,,,0.10903099999999999,,,,,0.43000900000000003,0.000704,0.017793,0.209004,0.0050880000000000005,0.048387,,,,,0.001696,,,,,,,,,,0.079269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278897,,,,,,,,,,,,,,,,0.9973069999999999,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082565,,,,,,,,,,,,,,,,,,,,,,0.12224700000000001,,,,,0.429881,0.00044800000000000005,0.018241,0.20900500000000002,0.005536,0.048643,,,,,0.001408,,,,,,,,,,0.071812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280625,,,,,,,,,,,,,,,,0.999835,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088005,,,,,,,,,,,,,,,,,,,,,,0.102502,,,,,0.43058500000000005,0.00044800000000000005,0.017953,0.20839699999999997,0.005184,0.047875,,,,,0.001504,,,,,,,,,,0.08855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282833,,,,,,,,,,,,,,,,1.000956,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083525,,,,,,,,,,,,,,,,,,,,,,0.10743,,,,,0.430649,0.00047999999999999996,0.017825,0.20919699999999997,0.00512,0.047235,,,,,0.00144,,,,,,,,,,0.080453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275152,,,,,,,,,,,,,,,,0.9937860000000001,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087525,,,,,,,,,,,,,,,,,,,,,,0.10541400000000001,,,,,0.429753,0.00041600000000000003,0.017728999999999998,0.20913299999999999,0.005312,0.047555,,,,,0.001472,,,,,,,,,,0.07562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273072,,,,,,,,,,,,,,,,0.991034,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08429299999999999,,,,,,,,,,,,,,,,,,,,,,0.10205399999999999,,,,,0.42940100000000003,0.00041600000000000003,0.017377,0.208492,0.005312,0.048483,,,,,0.001568,,,,,,,,,,0.07584500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26648,,,,,,,,,,,,,,,,0.9837379999999999,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085573,,,,,,,,,,,,,,,,,,,,,,0.103975,,,,,0.429146,0.00047999999999999996,0.017825,0.208748,0.005248,0.047619,,,,,0.001536,,,,,,,,,,0.08944500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283665,,,,,,,,,,,,,,,,1.002139,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08106100000000001,,,,,,,,,,,,,,,,,,,,,,0.104902,,,,,0.429753,0.000512,0.017601,0.20967600000000003,0.005344,0.047587,,,,,0.0018239999999999999,,,,,,,,,,0.079269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269264,,,,,,,,,,,,,,,,0.9885700000000001,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083973,,,,,,,,,,,,,,,,,,,,,,0.105222,,,,,0.446875,0.00041600000000000003,0.017697,0.209196,0.005345,0.048674,,,,,0.001696,,,,,,,,,,0.080421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273521,,,,,,,,,,,,,,,,1.0100120000000001,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08106100000000001,,,,,,,,,,,,,,,,,,,,,,0.098982,,,,,0.42844099999999996,0.00047999999999999996,0.017697,0.20900500000000002,0.005344,0.048258999999999996,,,,,0.0016640000000000001,,,,,,,,,,0.073476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.258255,,,,,,,,,,,,,,,,0.9753209999999999,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087078,,,,,,,,,,,,,,,,,,,,,,0.10560599999999999,,,,,0.42908100000000005,0.000672,0.017889,0.208812,0.005312,0.048227,,,,,0.001344,,,,,,,,,,0.0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27352,,,,,,,,,,,,,,,,0.991675,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08042,,,,,,,,,,,,,,,,,,,,,,0.10519,,,,,0.429241,0.000384,0.034883,0.208844,0.005536,0.048387,,,,,0.0016,,,,,,,,,,0.071397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26097600000000004,,,,,,,,,,,,,,,,0.996667,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079429,,,,,,,,,,,,,,,,,,,,,,0.100358,,,,,0.429913,0.00041600000000000003,0.017856999999999998,0.20833200000000002,0.005472,0.047779,,,,,0.0014089999999999999,,,,,,,,,,0.071876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255631,,,,,,,,,,,,,,,,0.973306,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086341,,,,,,,,,,,,,,,,,,,,,,0.104902,,,,,0.430041,0.00041600000000000003,0.017601,0.20900500000000002,0.005376,0.049091,,,,,0.001376,,,,,,,,,,0.079333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274256,,,,,,,,,,,,,,,,0.993658,output_pp5-8_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079557,,,,,,,,,,,,,,,,,,,,,0.075941,,,,,0.522463,0.0009279999999999999,0.017985,0.213325,0.00496,0.047587,,,,,,,,,,,,,,,,0.075204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23444600000000002,,,,,,,,,,,,,,,1.049566,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096741,,,,,,,,,,,,,,,,,,,,,0.105895,,,,,0.430041,0.0008640000000000001,0.017953999999999998,0.21118,0.004928,0.048099,,,,,,,,,,,,,,,,0.088358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294258,,,,,,,,,,,,,,,1.0140120000000001,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083749,,,,,,,,,,,,,,,,,,,,,0.100582,,,,,0.42937,0.0009599999999999999,0.017665,0.20932399999999998,0.005057,0.048258999999999996,,,,,,,,,,,,,,,,0.076932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264687,,,,,,,,,,,,,,,0.9821700000000001,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088965,,,,,,,,,,,,,,,,,,,,,0.10723900000000001,,,,,0.42917700000000003,0.00128,0.018369,0.21098899999999998,0.00496,0.048675,,,,,,,,,,,,,,,,0.085925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28628899999999996,,,,,,,,,,,,,,,1.0068110000000001,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087494,,,,,,,,,,,,,,,,,,,,,0.10487,,,,,0.428505,0.000801,0.017825,0.20935700000000002,0.004896,0.048419,,,,,,,,,,,,,,,,0.079908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27576,,,,,,,,,,,,,,,0.992315,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087494,,,,,,,,,,,,,,,,,,,,,0.10733399999999998,,,,,0.42869700000000005,0.000736,0.017953,0.208941,0.00528,0.048387,,,,,,,,,,,,,,,,0.07802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27608,,,,,,,,,,,,,,,0.992474,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095078,,,,,,,,,,,,,,,,,,,,,0.10311,,,,,0.42908199999999996,0.000704,0.018049000000000003,0.20974,0.005025,0.048643,,,,,,,,,,,,,,,,0.076196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277936,,,,,,,,,,,,,,,0.9955149999999999,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08035700000000001,,,,,,,,,,,,,,,,,,,,,0.09863,,,,,0.446362,0.0008,0.017856999999999998,0.209164,0.005056000000000001,0.047971,,,,,,,,,,,,,,,,0.07824500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261104,,,,,,,,,,,,,,,0.995195,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082692,,,,,,,,,,,,,,,,,,,,,0.105478,,,,,0.428249,0.0008,0.017697,0.20906799999999998,0.004928,0.047971,,,,,,,,,,,,,,,,0.07818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27006399999999997,,,,,,,,,,,,,,,0.98521,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08240499999999999,,,,,,,,,,,,,,,,,,,,,0.104102,,,,,0.428634,0.0008,0.017856999999999998,0.209452,0.004897,0.048707,,,,,,,,,,,,,,,,0.090533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280496,,,,,,,,,,,,,,,0.9965069999999999,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081285,,,,,,,,,,,,,,,,,,,,,0.105798,,,,,0.42857,0.000768,0.017825,0.22599699999999998,0.005057,0.049315,,,,,,,,,,,,,,,,0.079493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270256,,,,,,,,,,,,,,,1.004892,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087141,,,,,,,,,,,,,,,,,,,,,0.10506199999999999,,,,,0.428281,0.0008,0.017825,0.20865300000000003,0.004864,0.048931,,,,,,,,,,,,,,,,0.11367000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309554,,,,,,,,,,,,,,,1.024732,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081701,,,,,,,,,,,,,,,,,,,,,0.103782,,,,,0.429146,0.000768,0.017793,0.20986799999999997,0.004897,0.048066000000000005,,,,,,,,,,,,,,,,0.11888699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30785799999999997,,,,,,,,,,,,,,,1.024861,output_pp5-9_1016_1212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082149,,,,,,,,,,,,,,,,,,,,,0.10407000000000001,,,,,0.429018,0.000768,0.017377,0.2091,0.0048649999999999995,0.067044,,,,,,,,,,,,,,,,0.079685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269072,,,,,,,,,,,,,,,1.004124,output_pp5-9_1016_1212
