label,mean,max,min,std,count
REE[353],5.721082871,6.810727,5.700258,0.04854219498265497,1000
TEE[354],11.261859719,11.434853,11.208669,0.02774080787009143,1000
REE[354],5.751484595,6.860297,5.725635,0.049171548082054144,1000
TEE[355],11.413550209999999,11.520775,11.334753,0.03995365932343661,1000
REE[355],5.783730525000001,6.9224429999999995,5.762788,0.038891361135505995,1000
REE[356],5.820160008000001,6.986894,5.798406,0.038837514421527795,1000
TEE[356],11.429978125000002,11.562313,11.352737,0.03999787967627753,1000
REE[357],5.850612590999999,7.058128,5.827846,0.0534953603488992,1000
TEE[357],11.538492801,11.656812,11.467013,0.039741812348030925,1000
TEE[358],11.503362199,11.587753,11.467238,0.015816568011963787,1000
REE[358],5.883663507000001,7.027119,5.859303,0.05103801909007235,1000
REE[359],5.917247380000001,7.055408,5.894472,0.05041585738443219,1000
TEE[359],11.673230262,11.803377000000001,11.598379,0.040721864062344584,1000
TEE[360],11.639129444,12.371205,11.593194,0.04060316417420966,1000
REE[360],5.9536061920000005,7.113714,5.928649,0.051493734851747915,1000
TEE[361],11.806083358,11.931894,11.724399,0.03909698496136122,1000
REE[361],5.9840747069999995,7.190325,5.95857,0.04163691066189489,1000
TEE[362],11.798264721,11.950806,11.739375,0.042154167714769146,1000
REE[362],6.016952757,7.282487,5.991884,0.05541016285617378,1000
REE[363],6.046902086,7.281623,6.024301,0.0428552676855133,1000
TEE[363],11.876581035000001,11.957686,11.852819,0.01912476338348397,1000
REE[364],6.084301755,7.320089,6.06219,0.042785345947939465,1000
TEE[364],11.901370060000001,12.012408,11.859539,0.031102149741922498,1000
REE[365],6.117679154,7.434077,6.088911,0.056918893433217294,1000
TEE[365],12.052747716,12.177661,11.986775,0.042279373595773585,1000
REE[366],6.147352851,7.392987,6.124017,0.054994761822438204,1000
TEE[366],12.013481416000001,12.128892,11.967062,0.019783216770199966,1000
REE[367],6.182396999,6.766886,6.158737,0.026199530894198762,1000
TEE[367],12.157894747999999,12.274208999999999,12.119547,0.024344188178753844,1000
REE[368],6.224587987,7.5660490000000005,6.198258,0.05816256762817416,1000
TEE[368],12.203645185,12.358788,12.128124,0.04015767849852835,1000
TEE[369],12.288240641,12.393989,12.250528,0.02049206813356106,1000
REE[369],6.249233821,7.544065,6.222483,0.05760960060061449,1000
REE[370],6.285317387,7.548928999999999,6.2633160000000005,0.043003568545655485,1000
TEE[370],12.284013940000001,12.391492999999999,12.241728,0.02141804974654192,1000
TEE[371],12.471086005999998,13.213792999999999,12.389828999999999,0.04655217592572214,1000
REE[371],6.322435423,7.686597,6.2939739999999995,0.05977080369498485,1000
TEE[372],12.479691763,12.618412,12.386277,0.040644959653123446,1000
REE[372],6.36008969,7.673156,6.331511,0.05801656134175673,1000
TEE[373],12.55749653,12.683823,12.520553,0.028370857831041502,1000
REE[373],6.391363962,7.6880690000000005,6.361432,0.05838101144255393,1000
TEE[374],12.555827144,12.663086,12.516458,0.017712610221255243,1000
REE[374],6.424188978,7.749414999999999,6.384281,0.047122372776777985,1000
TEE[375],12.723203956,12.883382000000001,12.65163,0.04468057182006775,1000
REE[375],6.4583729739999995,7.797833,6.428443,0.06056191020589682,1000
REE[376],6.4999795680000005,7.809578,6.467004,0.059267806629062926,1000
TEE[376],12.740727638000001,12.917783,12.655342,0.04307115592160699,1000
TEE[377],12.876948582,13.015994000000001,12.789810000000001,0.04289579368223537,1000
REE[377],6.52824841,7.9107330000000005,6.501469,0.04990829102627201,1000
REE[378],6.55983416,7.951534,6.534462,0.060814716724364205,1000
TEE[378],12.826219815,12.948408,12.782898,0.01747349163277376,1000
TEE[379],12.962041766999999,13.086941,12.919575,0.021069043253178703,1000
REE[379],6.59832517,7.318136,6.565567,0.03189152866209935,1000
TEE[380],12.959919120999999,13.075612,12.918231,0.023897784307068015,1000
REE[380],6.641230732,8.106227,6.6096,0.06400180054799678,1000
REE[381],6.664359333999999,8.065617999999999,6.637122,0.062399455127722714,1000
TEE[381],13.093018971,13.217601,13.060476,0.02152351420465242,1000
TEE[382],13.132749845000001,13.288644,13.053308,0.047060238475387414,1000
REE[382],6.704357991,8.127124,6.6696979999999995,0.06253114587867249,1000
TEE[383],13.23021563,13.329669,13.199681,0.01835032323922617,1000
REE[383],6.7368608210000005,8.169749000000001,6.710083999999999,0.05004991502667251,1000
REE[384],6.777061263,8.295514,6.7484850000000005,0.052401174008616595,1000
TEE[384],13.235217240000003,13.351653,13.200417000000002,0.019745832807852748,1000
TEE[385],13.379507661,13.507563000000001,13.331813,0.02554079336202461,1000
REE[385],6.808285973,7.603874,6.775238000000001,0.035457395554492996,1000
REE[386],6.844236058000001,8.352475,6.807335000000001,0.05469271876153319,1000
TEE[386],13.375118109999999,13.495529999999999,13.322949,0.021494575166666915,1000
REE[387],6.884114208,8.412061999999999,6.849545,0.06869431854636364,1000
TEE[387],13.509263504,13.60555,13.473578,0.019116707737073635,1000
REE[388],6.921081043,7.722247,6.891211,0.03653079147885004,1000
TEE[388],13.514548966,13.647023999999998,13.474122,0.021814358717530496,1000
REE[389],6.9541812169999995,8.481664,6.916491000000001,0.056286808663873235,1000
TEE[389],13.708376767,13.871991,13.608077999999999,0.04968898085558988,1000
REE[390],6.984590367,7.805257000000001,6.955596000000001,0.03713347255040882,1000
TEE[390],13.653726385,13.753523999999999,13.606701999999999,0.018453219470206044,1000
REE[391],7.025615453,8.57802,6.996364999999999,0.05704105907951485,1000
TEE[391],13.792331605,13.884216,13.753075,0.020983969496041147,1000
REE[392],7.067409419,8.590148,7.0347990000000005,0.0559402886040691,1000
TEE[392],13.790061791,13.978779000000001,13.742354999999998,0.026786395160360875,1000
TEE[393],13.983022134999999,14.099519,13.904921,0.046917742396969726,1000
REE[393],7.089984624,7.9602710000000005,7.054352000000001,0.036531187229256655,1000
TEE[394],13.938694227,14.084638,13.884376000000001,0.025558998995013432,1000
REE[394],7.131047541999999,7.984975,7.097361,0.03899833873297898,1000
REE[395],7.1698459969999995,8.813899000000001,7.139346000000001,0.059343396568053215,1000
TEE[395],14.071784273999999,14.202754999999998,14.034908999999999,0.023127368880403447,1000
TEE[396],14.093284316000002,14.222531,14.031932999999999,0.03402717097257043,1000
REE[396],7.221422606999999,8.095955,7.178516,0.04241994942476653,1000
REE[397],7.244236525,8.887534,7.214517,0.06035628642164784,1000
TEE[397],14.214940480000001,14.302918,14.177825,0.019650521328047878,1000
REE[398],7.278743309,8.189815,7.245719,0.04057134029058558,1000
TEE[398],14.273690979,14.452331,14.19261,0.05074019159504288,1000
REE[399],7.311904270000001,8.994354,7.275511,0.059656673188428884,1000
TEE[399],14.376291994999999,14.523438,14.327399,0.03256043899772701,1000
REE[400],7.35903867,8.330267,7.313144,0.044262438670707886,1000
TEE[400],14.432702168,14.587055,14.337543,0.05030932625476101,1000
REE[401],7.391715776999999,8.363068,7.358522,0.04501680615914503,1000
TEE[401],14.519972160000002,14.66037,14.474732000000001,0.023425806156298492,1000
TEE[402],14.519980058000002,14.609967999999999,14.491883999999999,0.016455184410106304,1000
REE[402],7.421830534999999,8.417982,7.379163,0.045372389235191095,1000
REE[403],7.464075508,8.47408,7.437373,0.0452736751816814,1000
TEE[403],14.725031984000001,14.833464000000001,14.618065,0.050076929893747804,1000
REE[404],7.509800007,9.250746000000001,7.477886,0.06387542606158887,1000
TEE[404],14.717343636999997,14.831288,14.619985,0.04820487077553174,1000
REE[405],7.532284238,8.534882000000001,7.497087,0.045748085307416426,1000
TEE[405],14.870138724,15.042847,14.780406,0.04977746649793237,1000
TEE[406],14.844719400999999,15.027551,14.773589999999999,0.05212242086379822,1000
REE[406],7.575692639000001,8.613476,7.524927000000001,0.047006523451449525,1000
REE[407],7.611607589,8.635717,7.573602,0.04637517199821413,1000
TEE[407],14.955119861,15.098081,14.916954999999998,0.024394117622908117,1000
REE[408],7.651955564,8.687750999999999,7.609922,0.04688901804338599,1000
TEE[408],14.994584389,15.143329999999999,14.907035,0.05169004659071442,1000
REE[409],7.687521375999999,8.77473,7.642467999999999,0.04852217520911078,1000
TEE[409],15.12050303,15.299655,15.056032,0.044090168776404426,1000
REE[410],7.725093291,8.811786999999999,7.687077,0.04921372542021235,1000
TEE[410],15.131136952999999,15.24951,15.067039999999999,0.04994631628281521,1000
REE[411],7.761190588000001,8.829836,7.727879,0.048590659821370286,1000
TEE[411],15.309974447999998,15.478222,15.213477,0.050628074563064875,1000
TEE[412],15.254049488,15.381579,15.203588,0.027848925114623328,1000
REE[412],7.812148141,8.912527,7.770312,0.05005135201632203,1000
REE[413],7.839055495,8.939568,7.8064729999999996,0.04995388691042401,1000
TEE[413],15.395203010000001,15.553296,15.347178,0.03313865647546529,1000
TEE[414],15.429450123999999,15.616273999999999,15.351401999999998,0.05429598761453425,1000
REE[414],7.8777429859999994,9.004274,7.837066,0.051086279011619724,1000
REE[415],7.917525283000001,9.065332000000001,7.883436,0.05221236400623932,1000
TEE[415],15.602377658000002,15.779513,15.509454999999999,0.054025127990532607,1000
REE[416],7.961387362,9.115766,7.9194059999999995,0.05282867606474451,1000
TEE[416],15.599179291999999,15.705782000000001,15.500495,0.051582546133302966,1000
REE[417],7.986874732,9.184761,7.953614999999999,0.054200700745391385,1000
TEE[417],15.697600513,15.813625,15.656467999999998,0.02294118792096558,1000
REE[418],8.034784707,9.203672000000001,7.992303,0.05370992652495878,1000
TEE[418],15.734278365,15.899451999999998,15.658323999999999,0.05440906669144405,1000
REE[419],8.071700058000001,9.260763,8.016848,0.05366266649694368,1000
TEE[419],15.855879126,16.000447,15.808057000000002,0.0288356638615181,1000
REE[420],8.110557295000001,9.284188,8.079443,0.040219886184581326,1000
TEE[420],15.905288381999998,16.067458,15.800632,0.05189156980964614,1000
REE[421],8.149000268,9.384319,8.106835,0.05631663727466424,1000
TEE[421],16.056589634,16.238152,15.962238000000001,0.05545957445513615,1000
TEE[422],15.982299917,16.101091,15.910077,0.02748053759019936,1000
REE[422],8.186625652,9.388287,8.148437,0.054695016119251504,1000
REE[423],8.222699825,9.457025999999999,8.18543,0.056159739360429756,1000
TEE[423],16.214813096999997,16.60738,16.117763,0.05782571441046517,1000
REE[424],8.273710455,9.527908,8.229975,0.057445555110381824,1000
TEE[424],16.211769531999998,16.406093,16.095107000000002,0.05065842770555133,1000
REE[425],8.304275899,9.579044999999999,8.250649000000001,0.05759643514117665,1000
TEE[425],16.31791865,16.472656,16.268137,0.030622857904116556,1000
TEE[426],16.293246725,16.442126000000002,16.244552,0.02381739440983933,1000
REE[426],8.341230125,9.630311,8.303899000000001,0.058616250989938716,1000
REE[427],8.384439996,9.680649,8.339771,0.058960823098379696,1000
TEE[427],16.520967793,16.675638,16.405070000000002,0.05605555873750195,1000
REE[428],8.428445598999998,9.737675,8.384091999999999,0.059336581811115695,1000
TEE[428],16.447161911,16.610357,16.404013,0.028082279796762616,1000
TEE[429],16.622141499999998,16.929311,16.570003,0.03691568622183837,1000
REE[429],8.460619093000002,9.815726,8.420158,0.06166243725210851,1000
TEE[430],16.620773461000002,16.78537,16.551185999999998,0.04661168876036975,1000
REE[430],8.503100612,9.870704,8.464032000000001,0.06152341895298993,1000
REE[431],8.539072358000002,9.907281,8.490401,0.04851067331764801,1000
TEE[431],16.765577918,16.890558,16.725465,0.023696701249739313,1000
TEE[432],16.812226509,17.013826,16.710104,0.06168667308990506,1000
REE[432],8.590092967,9.940914,8.54717,0.048902511507382104,1000
TEE[433],16.934553123999997,17.099460999999998,16.885437,0.03064579716278183,1000
REE[433],8.621304329,9.982003,8.579587,0.04913445274983521,1000
TEE[434],16.913583519,17.056292000000003,16.85238,0.03064551699964962,1000
REE[434],8.660761779,10.104695,8.621445,0.06530628538860113,1000
TEE[435],17.07691470493992,17.226793,17.032771,0.02931435214956861,749
REE[435],8.69940509612817,10.137303999999999,8.66087,0.07355675048120586,749
